[14:19:08] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[14:23:20] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[14:31:23] [INFO] received Windows console close event; shutting log-core down
[14:35:28] [INFO] received Windows console close event; shutting log-core down
[14:40:47] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[14:42:30] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[14:46:58] [INFO] received Windows console close event; shutting log-core down
[14:51:50] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[15:02:02] [INFO] received Windows console close event; shutting log-core down
[15:09:40] [INFO] received Windows console close event; shutting log-core down
[15:15:10] [INFO] received Windows console close event; shutting log-core down
[15:20:22] [INFO] received Windows console close event; shutting log-core down
[21:34:36] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[21:37:53] [INFO] received Windows console close event; shutting log-core down
[21:39:11] [INFO] received Windows console close event; shutting log-core down
[21:42:13] [INFO] received Windows console close event; shutting log-core down
[21:46:55] [INFO] received Windows console close event; shutting log-core down
[21:49:36] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[22:31:05] [INFO] received Windows console close event; shutting log-core down
[22:38:16] [INFO] received Windows console close event; shutting log-core down
[22:44:03] [INFO] received Windows console close event; shutting log-core down
[08:52:48] [INFO] received Windows console close event; shutting log-core down
[08:56:06] [INFO] received Windows console close event; shutting log-core down
[09:03:05] [INFO] received Windows console close event; shutting log-core down
[09:09:23] [INFO] received Windows console close event; shutting log-core down
[09:12:16] [INFO] received Windows console close event; shutting log-core down
[09:12:52] [INFO] received Windows console close event; shutting log-core down
[09:14:13] [INFO] received Windows console close event; shutting log-core down
[09:17:32] [INFO] received Windows console close event; shutting log-core down
[09:25:44] [INFO] received Windows console close event; shutting log-core down
[09:32:21] [INFO] received Windows console close event; shutting log-core down
[09:34:11] [INFO] received Windows console close event; shutting log-core down
[09:54:34] [INFO] received Windows console close event; shutting log-core down
[12:01:03] [INFO] received Windows console close event; shutting log-core down
[14:50:18] [INFO] received Windows console close event; shutting log-core down
[05:49:05] [INFO] received Windows console close event; shutting log-core down
[05:55:53] [INFO] received Windows console close event; shutting log-core down
[05:57:58] [INFO] received Windows console close event; shutting log-core down
[06:02:26] [INFO] received Windows console close event; shutting log-core down
[06:51:51] [INFO] received Windows console close event; shutting log-core down
[06:53:33] [INFO] received Windows console close event; shutting log-core down
[06:56:02] [INFO] received Windows console close event; shutting log-core down
[06:57:54] [INFO] received Windows console close event; shutting log-core down
[07:00:46] [INFO] received Windows console close event; shutting log-core down
[07:03:06] [INFO] received Windows console close event; shutting log-core down
[07:07:40] [INFO] received Windows console close event; shutting log-core down
[07:09:30] [INFO] received Windows console close event; shutting log-core down
[07:16:01] [INFO] received Windows console close event; shutting log-core down
[07:38:52] [INFO] received Windows console close event; shutting log-core down
[07:46:36] [INFO] received Windows console close event; shutting log-core down
[07:47:45] [INFO] received Windows console close event; shutting log-core down
[07:50:42] [INFO] received Windows console close event; shutting log-core down
[07:54:29] [INFO] received Windows console close event; shutting log-core down
[07:57:46] [INFO] received Windows console close event; shutting log-core down
[07:59:52] [INFO] received Windows console close event; shutting log-core down
[08:02:51] [INFO] received Windows console close event; shutting log-core down
[08:06:18] [INFO] received Windows console close event; shutting log-core down
[08:08:27] [INFO] received Windows console close event; shutting log-core down
[08:10:16] [INFO] received Windows console close event; shutting log-core down
[08:12:28] [INFO] received Windows console close event; shutting log-core down
[08:16:01] [INFO] received Windows console close event; shutting log-core down
[08:20:11] [INFO] received Windows console close event; shutting log-core down
[08:22:08] [INFO] received Windows console close event; shutting log-core down
[09:07:17] [INFO] received Windows console close event; shutting log-core down
[09:17:42] [INFO] received Windows console close event; shutting log-core down
[09:21:31] [INFO] received Windows console close event; shutting log-core down
[09:23:31] [INFO] received Windows console close event; shutting log-core down
[09:24:54] [INFO] received Windows console close event; shutting log-core down
[09:27:23] [INFO] received Windows console close event; shutting log-core down
[09:29:48] [INFO] received Windows console close event; shutting log-core down
[09:31:05] [INFO] received Windows console close event; shutting log-core down
[00:38:46] [INFO] received Windows console close event; shutting log-core down
[00:47:51] [INFO] received Windows console close event; shutting log-core down
[00:49:41] [INFO] received Windows console close event; shutting log-core down
[00:53:31] [INFO] received Windows console close event; shutting log-core down
[07:36:25] [INFO] received Windows console close event; shutting log-core down
[07:39:35] [INFO] received Windows console close event; shutting log-core down
[07:43:07] [INFO] received Windows console close event; shutting log-core down
[08:42:15] [INFO] received Windows console close event; shutting log-core down
[08:47:49] [INFO] received Windows console close event; shutting log-core down
[08:51:47] [INFO] received Windows console close event; shutting log-core down
[08:57:00] [INFO] received Windows console close event; shutting log-core down
[09:13:44] [INFO] received Windows console close event; shutting log-core down
[09:16:51] [INFO] received Windows console close event; shutting log-core down
[12:29:24] [INFO] received Windows console close event; shutting log-core down
[15:33:55] [INFO] received Windows console close event; shutting log-core down
[18:42:18] [INFO] received Windows console close event; shutting log-core down
[13:50:52] [INFO] received Windows console close event; shutting log-core down
[13:52:11] [INFO] received Windows console close event; shutting log-core down
[13:53:27] [INFO] received Windows console close event; shutting log-core down
[13:53:40] [INFO] received Windows console close event; shutting log-core down
[17:34:03] [INFO] received Windows console close event; shutting log-core down
[17:35:14] [INFO] received Windows console close event; shutting log-core down
[21:20:30] [INFO] received Windows console close event; shutting log-core down
[21:23:02] [INFO] received Windows console close event; shutting log-core down
[21:25:43] [INFO] received Windows console close event; shutting log-core down
[21:29:57] [INFO] received Windows console close event; shutting log-core down
[21:31:17] [INFO] received Windows console close event; shutting log-core down
[21:36:16] [INFO] received Windows console close event; shutting log-core down
[22:42:51] [INFO] received Windows console close event; shutting log-core down
[22:45:43] [INFO] received Windows console close event; shutting log-core down
[22:46:54] [INFO] received Windows console close event; shutting log-core down
[22:54:39] [INFO] received Windows console close event; shutting log-core down
[22:58:51] [INFO] received Windows console close event; shutting log-core down
[23:00:11] [INFO] received Windows console close event; shutting log-core down
[23:01:39] [INFO] received Windows console close event; shutting log-core down
[23:04:01] [INFO] received Windows console close event; shutting log-core down
[23:06:51] [INFO] received Windows console close event; shutting log-core down
[10:04:24] [INFO] received Windows console close event; shutting log-core down
[10:09:46] [INFO] received Windows console close event; shutting log-core down
[10:12:49] [INFO] received Windows console close event; shutting log-core down
[10:16:30] [INFO] received Windows console close event; shutting log-core down
[10:18:18] [INFO] received Windows console close event; shutting log-core down
[12:33:18] [INFO] received Windows console close event; shutting log-core down
[12:35:40] [INFO] received Windows console close event; shutting log-core down
[12:42:03] [INFO] received Windows console close event; shutting log-core down
[12:45:57] [INFO] received Windows console close event; shutting log-core down
[16:19:39] [INFO] received Windows console close event; shutting log-core down
[16:36:47] [INFO] received Windows console close event; shutting log-core down
[16:42:14] [INFO] received Windows console close event; shutting log-core down
[21:54:11] [INFO] received Windows console close event; shutting log-core down
[15:52:44] [INFO] received Windows console close event; shutting log-core down
[15:54:46] [INFO] received Windows console close event; shutting log-core down
[15:56:06] [INFO] received Windows console close event; shutting log-core down
[16:23:12] [INFO] received Windows console close event; shutting log-core down
[16:36:51] [INFO] received Windows console close event; shutting log-core down
[16:38:29] [INFO] received Windows console close event; shutting log-core down
[16:50:56] [INFO] received Windows console close event; shutting log-core down
[17:20:50] [INFO] received Windows console close event; shutting log-core down
[18:05:19] [INFO] received Windows console close event; shutting log-core down
[18:19:34] [INFO] received Windows console close event; shutting log-core down
[13:00:00] [INFO] received Windows console close event; shutting log-core down
[13:13:53] [INFO] received Windows console close event; shutting log-core down
[13:17:53] [INFO] received Windows console close event; shutting log-core down
[19:28:42] [INFO] received Windows console close event; shutting log-core down
[19:30:50] [INFO] received Windows console close event; shutting log-core down
[19:32:30] [INFO] received Windows console close event; shutting log-core down
[19:34:48] [INFO] received Windows console close event; shutting log-core down
[19:39:24] [INFO] received Windows console close event; shutting log-core down
[01:55:58] [INFO] received Windows console close event; shutting log-core down
[02:04:13] [INFO] received Windows console close event; shutting log-core down
[16:43:48] [INFO] received Windows console close event; shutting log-core down
[13:29:02] [INFO] received Windows console close event; shutting log-core down
[13:38:49] [INFO] received Windows console close event; shutting log-core down
[13:44:18] [INFO] received Windows console close event; shutting log-core down
[19:28:26] [INFO] received Windows console close event; shutting log-core down
[19:35:22] [INFO] received Windows console close event; shutting log-core down
[19:37:07] [INFO] received Windows console close event; shutting log-core down
[19:40:34] [INFO] received Windows console close event; shutting log-core down
[19:45:20] [INFO] received Windows console close event; shutting log-core down
[19:47:37] [INFO] received Windows console close event; shutting log-core down
[20:06:12] [INFO] received Windows console close event; shutting log-core down
[23:42:04] [INFO] received Windows console close event; shutting log-core down
[23:43:19] [INFO] received Windows console close event; shutting log-core down
[01:45:52] [INFO] received Windows console close event; shutting log-core down
[01:48:49] [INFO] received Windows console close event; shutting log-core down
[01:50:43] [INFO] received Windows console close event; shutting log-core down
[02:21:52] [INFO] received Windows console close event; shutting log-core down
[02:25:32] [INFO] received Windows console close event; shutting log-core down
[02:27:47] [INFO] received Windows console close event; shutting log-core down
[02:34:10] [INFO] received Windows console close event; shutting log-core down
[02:36:26] [INFO] received Windows console close event; shutting log-core down
[02:38:52] [INFO] received Windows console close event; shutting log-core down
[12:08:47] [INFO] received Windows console close event; shutting log-core down
[12:22:12] [INFO] received Windows console close event; shutting log-core down
[12:28:18] [INFO] received Windows console close event; shutting log-core down
[20:03:48] [INFO] received Windows console close event; shutting log-core down
[20:05:53] [INFO] received Windows console close event; shutting log-core down
[06:11:49] [INFO] received Windows console close event; shutting log-core down
[06:15:53] [INFO] received Windows console close event; shutting log-core down
[06:21:52] [INFO] received Windows console close event; shutting log-core down
[06:26:19] [INFO] received Windows console close event; shutting log-core down
[06:41:34] [INFO] received Windows console close event; shutting log-core down
[10:07:53] [INFO] received Windows console close event; shutting log-core down
[10:12:05] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[10:15:48] [INFO] received Windows console close event; shutting log-core down
[11:35:45] [INFO] received Windows console close event; shutting log-core down
[11:40:09] [INFO] received Windows console close event; shutting log-core down
[11:46:31] [INFO] received Windows console close event; shutting log-core down
[11:57:55] [INFO] received Windows console close event; shutting log-core down
[14:22:15] [INFO] received Windows console close event; shutting log-core down
[14:24:46] [INFO] received Windows console close event; shutting log-core down
[14:27:17] [INFO] received Windows console close event; shutting log-core down
[14:30:24] [INFO] received Windows console close event; shutting log-core down
[14:30:54] [INFO] received Windows console close event; shutting log-core down
[14:32:33] [INFO] received Windows console close event; shutting log-core down
[14:36:35] [INFO] received Windows console close event; shutting log-core down
[14:39:07] [INFO] received Windows console close event; shutting log-core down
[14:40:49] [INFO] received Windows console close event; shutting log-core down
[14:45:50] [INFO] received Windows console close event; shutting log-core down
[15:05:30] [INFO] received Windows console close event; shutting log-core down
[15:09:58] [INFO] received Windows console close event; shutting log-core down
[15:11:37] [INFO] received Windows console close event; shutting log-core down
[15:14:51] [INFO] received Windows console close event; shutting log-core down
[15:22:17] [INFO] received Windows console close event; shutting log-core down
[15:28:43] [INFO] received Windows console close event; shutting log-core down
[15:38:50] [INFO] received Windows console close event; shutting log-core down
[15:43:16] [INFO] received Windows console close event; shutting log-core down
[15:48:29] [INFO] received Windows console close event; shutting log-core down
[15:57:31] [INFO] received Windows console close event; shutting log-core down
[20:24:22] [INFO] received Windows console close event; shutting log-core down
[20:33:41] [INFO] received Windows console close event; shutting log-core down
[20:35:29] [INFO] received Windows console close event; shutting log-core down
[20:40:53] [INFO] received Windows console close event; shutting log-core down
[13:06:19] [INFO] received Windows console close event; shutting log-core down
[14:46:56] [INFO] received Windows console close event; shutting log-core down
[15:20:23] [INFO] received Windows console close event; shutting log-core down
[19:11:33] [INFO] received Windows console close event; shutting log-core down
[20:48:18] [INFO] received Windows console close event; shutting log-core down
[21:04:22] [INFO] received Windows console close event; shutting log-core down
[21:12:24] [INFO] received Windows console close event; shutting log-core down
[22:18:01] [INFO] received Windows console close event; shutting log-core down
[22:21:54] [INFO] received Windows console close event; shutting log-core down
[22:36:20] [INFO] received Windows console close event; shutting log-core down
[22:53:05] [INFO] received Windows console close event; shutting log-core down
[22:55:21] [INFO] received Windows console close event; shutting log-core down
[22:59:27] [INFO] received Windows console close event; shutting log-core down
[01:00:20] [INFO] received Windows console close event; shutting log-core down
[01:02:06] [INFO] received Windows console close event; shutting log-core down
[01:06:38] [INFO] received Windows console close event; shutting log-core down
[01:09:24] [INFO] received Windows console close event; shutting log-core down
[01:18:41] [INFO] received Windows console close event; shutting log-core down
[13:41:23] [INFO] received Windows console close event; shutting log-core down
[13:44:15] [INFO] received Windows console close event; shutting log-core down
[13:48:16] [INFO] received Windows console close event; shutting log-core down
[13:49:03] [INFO] received Windows console close event; shutting log-core down
[13:50:38] [INFO] received Windows console close event; shutting log-core down
[13:54:34] [INFO] received Windows console close event; shutting log-core down
[13:57:54] [INFO] received Windows console close event; shutting log-core down
[14:00:16] [INFO] received Windows console close event; shutting log-core down
[14:02:44] [INFO] received Windows console close event; shutting log-core down
[14:19:34] [INFO] received Windows console close event; shutting log-core down
[14:24:37] [INFO] received Windows console close event; shutting log-core down
[14:32:41] [INFO] received Windows console close event; shutting log-core down
[16:43:42] [INFO] received Windows console close event; shutting log-core down
[17:37:49] [INFO] received Windows console close event; shutting log-core down
[18:11:43] [INFO] received Windows console close event; shutting log-core down
[18:15:14] [INFO] received Windows console close event; shutting log-core down
[18:47:09] [INFO] received Windows console close event; shutting log-core down
[20:33:40] [INFO] received Windows console close event; shutting log-core down
[20:47:33] [INFO] received Windows console close event; shutting log-core down
[16:32:26] [INFO] received Windows console close event; shutting log-core down
[16:34:12] [INFO] received Windows console close event; shutting log-core down
[16:36:22] [INFO] received Windows console close event; shutting log-core down
[18:50:09] [INFO] received Windows console close event; shutting log-core down
[18:52:04] [INFO] received Windows console close event; shutting log-core down
[18:54:06] [INFO] received Windows console close event; shutting log-core down
[19:04:41] [INFO] received Windows console close event; shutting log-core down
[19:06:37] [INFO] received Windows console close event; shutting log-core down
[19:08:46] [INFO] received Windows console close event; shutting log-core down
[20:19:08] [INFO] received Windows console close event; shutting log-core down
[20:21:00] [INFO] received Windows console close event; shutting log-core down
[20:22:49] [INFO] received Windows console close event; shutting log-core down
[20:24:48] [INFO] received Windows console close event; shutting log-core down
[20:26:11] [INFO] received Windows console close event; shutting log-core down
[20:31:10] [INFO] received Windows console close event; shutting log-core down
[20:34:02] [INFO] received Windows console close event; shutting log-core down
[15:13:02] [INFO] received Windows console close event; shutting log-core down
[15:16:41] [INFO] received Windows console close event; shutting log-core down
[15:19:19] [INFO] received Windows console close event; shutting log-core down
[15:23:29] [INFO] received Windows console close event; shutting log-core down
[15:26:00] [INFO] received Windows console close event; shutting log-core down
[15:29:11] [INFO] received Windows console close event; shutting log-core down
[00:43:10] [INFO] received Windows console close event; shutting log-core down
[03:26:31] [INFO] received Windows console close event; shutting log-core down
[03:41:21] [INFO] received Windows console close event; shutting log-core down
[17:08:38] [INFO] received Windows console close event; shutting log-core down
[17:40:29] [INFO] received Windows console close event; shutting log-core down
[17:49:28] [INFO] received Windows console close event; shutting log-core down
[17:56:31] [INFO] received Windows console close event; shutting log-core down
[18:02:04] [INFO] received Windows console close event; shutting log-core down
[18:02:05] [INFO] received Windows console close event; shutting log-core down
[18:03:29] [INFO] received Windows console close event; shutting log-core down
[03:42:18] [INFO] received Windows console close event; shutting log-core down
[03:52:29] [INFO] received Windows console close event; shutting log-core down
[03:57:06] [INFO] received Windows console close event; shutting log-core down
[13:55:36] [INFO] received Windows console close event; shutting log-core down
[14:10:38] [INFO] received Windows console close event; shutting log-core down
[16:42:39] [INFO] received Windows console close event; shutting log-core down
[16:44:47] [INFO] received Windows console close event; shutting log-core down
[16:50:40] [INFO] received Windows console close event; shutting log-core down
[16:57:39] [INFO] received Windows console close event; shutting log-core down
[17:04:31] [INFO] received Windows console close event; shutting log-core down
[17:11:11] [INFO] received Windows console close event; shutting log-core down
[17:13:07] [INFO] received Windows console close event; shutting log-core down
[17:17:55] [INFO] received Windows console close event; shutting log-core down
[17:23:56] [INFO] received Windows console close event; shutting log-core down
[17:39:06] [INFO] received Windows console close event; shutting log-core down
[17:41:03] [INFO] received Windows console close event; shutting log-core down
[17:47:59] [INFO] received Windows console close event; shutting log-core down
[17:50:04] [INFO] received Windows console close event; shutting log-core down
[19:25:07] [INFO] received Windows console close event; shutting log-core down
[19:30:47] [INFO] received Windows console close event; shutting log-core down
[19:32:57] [INFO] received Windows console close event; shutting log-core down
[19:42:42] [INFO] received Windows console close event; shutting log-core down
[14:15:02] [INFO] received Windows console close event; shutting log-core down
[14:19:57] [INFO] received Windows console close event; shutting log-core down
[23:57:35] [INFO] received Windows console close event; shutting log-core down
[00:03:52] [INFO] received Windows console close event; shutting log-core down
[00:14:14] [INFO] received Windows console close event; shutting log-core down
[00:20:16] [INFO] received Windows console close event; shutting log-core down
[00:28:44] [INFO] received Windows console close event; shutting log-core down
[00:33:08] [INFO] received Windows console close event; shutting log-core down
[00:44:51] [INFO] received Windows console close event; shutting log-core down
[01:15:29] [INFO] received Windows console close event; shutting log-core down
[04:08:05] [INFO] received Windows console close event; shutting log-core down
[04:11:04] [INFO] received Windows console close event; shutting log-core down
[04:11:52] [INFO] received Windows console close event; shutting log-core down
[04:14:44] [INFO] received Windows console close event; shutting log-core down
[04:17:40] [INFO] received Windows console close event; shutting log-core down
[04:19:08] [INFO] received Windows console close event; shutting log-core down
[04:21:48] [INFO] received Windows console close event; shutting log-core down
[04:39:51] [INFO] received Windows console close event; shutting log-core down
[04:42:29] [INFO] received Windows console close event; shutting log-core down
[13:58:23] [INFO] received Windows console close event; shutting log-core down
[14:31:59] [INFO] received Windows console close event; shutting log-core down
[14:35:02] [INFO] received Windows console close event; shutting log-core down
[14:36:48] [INFO] received Windows console close event; shutting log-core down
[15:09:57] [INFO] received Windows console close event; shutting log-core down
[15:11:08] [INFO] received Windows console close event; shutting log-core down
[16:53:06] [INFO] received Windows console close event; shutting log-core down
[17:48:50] [INFO] received Windows console close event; shutting log-core down
[17:50:10] [INFO] received Windows console close event; shutting log-core down
[17:56:03] [INFO] received Windows console close event; shutting log-core down
[17:58:06] [INFO] received Windows console close event; shutting log-core down
[18:39:02] [INFO] received Windows console close event; shutting log-core down
[18:39:04] [INFO] received Windows console close event; shutting log-core down
[19:08:39] [INFO] received Windows console close event; shutting log-core down
[19:08:39] [INFO] received Windows console close event; shutting log-core down
[19:10:24] [INFO] received Windows console close event; shutting log-core down
[19:15:06] [INFO] received Windows console close event; shutting log-core down
[19:19:32] [INFO] received Windows console close event; shutting log-core down
[19:20:59] [INFO] received Windows console close event; shutting log-core down
[19:26:37] [INFO] received Windows console close event; shutting log-core down
[19:28:38] [INFO] received Windows console close event; shutting log-core down
[21:30:58] [INFO] received Windows console close event; shutting log-core down
[21:32:44] [INFO] received Windows console close event; shutting log-core down
[21:34:32] [INFO] received Windows console close event; shutting log-core down
[21:36:47] [INFO] received Windows console close event; shutting log-core down
[22:17:30] [INFO] received Windows console close event; shutting log-core down
[22:18:02] [INFO] received Windows console close event; shutting log-core down
[13:03:25] [INFO] received Windows console close event; shutting log-core down
[13:06:05] [INFO] received Windows console close event; shutting log-core down
[13:09:48] [INFO] received Windows console close event; shutting log-core down
[14:00:59] [INFO] received Windows console close event; shutting log-core down
[14:23:32] [INFO] received Windows console close event; shutting log-core down
[14:31:51] [INFO] received Windows console close event; shutting log-core down
[14:35:21] [INFO] received Windows console close event; shutting log-core down
[14:37:44] [INFO] received Windows console close event; shutting log-core down
[14:40:46] [INFO] received Windows console close event; shutting log-core down
[22:45:03] [INFO] received Windows console close event; shutting log-core down
[22:52:18] [INFO] received Windows console close event; shutting log-core down
[22:58:40] [INFO] received Windows console close event; shutting log-core down
[23:00:56] [INFO] received Windows console close event; shutting log-core down
[23:06:08] [INFO] received Windows console close event; shutting log-core down
[22:18:50] [INFO] received Windows console close event; shutting log-core down
[03:50:53] [INFO] received Windows console close event; shutting log-core down
[03:57:45] [INFO] received Windows console close event; shutting log-core down
[04:01:06] [INFO] received Windows console close event; shutting log-core down
[12:01:34] [INFO] received Windows console close event; shutting log-core down
[12:02:36] [INFO] received Windows console close event; shutting log-core down
[12:12:49] [INFO] received Windows console close event; shutting log-core down
[13:30:08] [INFO] received Windows console close event; shutting log-core down
[13:32:05] [INFO] received Windows console close event; shutting log-core down
[20:03:33] [INFO] received Windows console close event; shutting log-core down
[20:07:26] [INFO] received Windows console close event; shutting log-core down
[00:07:21] [INFO] received Windows console close event; shutting log-core down
[00:09:28] [INFO] received Windows console close event; shutting log-core down
[00:14:05] [INFO] received Windows console close event; shutting log-core down
[00:19:03] [INFO] received Windows console close event; shutting log-core down
[02:12:18] [INFO] received Windows console close event; shutting log-core down
[02:15:00] [INFO] received Windows console close event; shutting log-core down
[02:17:43] [INFO] received Windows console close event; shutting log-core down
[05:00:12] [INFO] received Windows console close event; shutting log-core down
[05:08:53] [INFO] received Windows console close event; shutting log-core down
[05:10:02] [INFO] received Windows console close event; shutting log-core down
[05:13:29] [INFO] received Windows console close event; shutting log-core down
[05:15:56] [INFO] received Windows console close event; shutting log-core down
[05:20:38] [INFO] received Windows console close event; shutting log-core down
[05:31:00] [INFO] received Windows console close event; shutting log-core down
[05:31:16] [INFO] received Windows console close event; shutting log-core down
[05:33:51] [INFO] received Windows console close event; shutting log-core down
[05:42:30] [INFO] received Windows console close event; shutting log-core down
[05:44:49] [INFO] received Windows console close event; shutting log-core down
[05:50:10] [INFO] received Windows console close event; shutting log-core down
[05:50:42] [INFO] received Windows console close event; shutting log-core down
[05:51:12] [INFO] received Windows console close event; shutting log-core down
[05:55:39] [INFO] received Windows console close event; shutting log-core down
[05:57:55] [INFO] received Windows console close event; shutting log-core down
[06:09:39] [INFO] received Windows console close event; shutting log-core down
[17:08:01] [INFO] received Windows console close event; shutting log-core down
[17:10:07] [INFO] received Windows console close event; shutting log-core down
[17:13:30] [INFO] received Windows console close event; shutting log-core down
[17:19:21] [INFO] received Windows console close event; shutting log-core down
[17:22:12] [INFO] received Windows console close event; shutting log-core down
[17:26:04] [INFO] received Windows console close event; shutting log-core down
[17:39:40] [INFO] received Windows console close event; shutting log-core down
[01:58:58] [INFO] received Windows console close event; shutting log-core down
[02:05:07] [INFO] received Windows console close event; shutting log-core down
[02:32:03] [INFO] received Windows console close event; shutting log-core down
[02:37:53] [INFO] received Windows console close event; shutting log-core down
[02:39:19] [INFO] received Windows console close event; shutting log-core down
[02:40:36] [INFO] received Windows console close event; shutting log-core down
[02:44:20] [INFO] received Windows console close event; shutting log-core down
[06:03:51] [INFO] received Windows console close event; shutting log-core down
[06:04:10] [INFO] received Windows console close event; shutting log-core down
[06:06:06] [INFO] received Windows console close event; shutting log-core down
[06:08:30] [INFO] received Windows console close event; shutting log-core down
[06:15:31] [INFO] received Windows console close event; shutting log-core down
[06:21:41] [INFO] received Windows console close event; shutting log-core down
[06:32:42] [INFO] received Windows console close event; shutting log-core down
[06:34:40] [INFO] received Windows console close event; shutting log-core down
[06:46:12] [INFO] received Windows console close event; shutting log-core down
[06:53:01] [INFO] received Windows console close event; shutting log-core down
[18:07:47] [INFO] received Windows console close event; shutting log-core down
[18:15:01] [INFO] received Windows console close event; shutting log-core down
[18:17:24] [INFO] received Windows console close event; shutting log-core down
[18:24:57] [INFO] received Windows console close event; shutting log-core down
[23:32:50] [INFO] received Windows console close event; shutting log-core down
[23:35:51] [INFO] received Windows console close event; shutting log-core down
[06:35:35] [INFO] received Windows console close event; shutting log-core down
[06:37:29] [INFO] received Windows console close event; shutting log-core down
[20:31:24] [INFO] received Windows console close event; shutting log-core down
[20:45:37] [INFO] received Windows console close event; shutting log-core down
[21:01:36] [INFO] received Windows console close event; shutting log-core down
[21:10:46] [INFO] received Windows console close event; shutting log-core down
[01:46:29] [INFO] received Windows console close event; shutting log-core down
[01:49:23] [INFO] received Windows console close event; shutting log-core down
[01:52:16] [INFO] received Windows console close event; shutting log-core down
[02:53:30] [INFO] received Windows console close event; shutting log-core down
[02:55:42] [INFO] received Windows console close event; shutting log-core down
[02:59:59] [INFO] received Windows console close event; shutting log-core down
[03:01:38] [INFO] received Windows console close event; shutting log-core down
[03:05:50] [INFO] received Windows console close event; shutting log-core down
[03:18:57] [INFO] received Windows console close event; shutting log-core down
[03:24:25] [INFO] received Windows console close event; shutting log-core down
[03:37:02] [INFO] received Windows console close event; shutting log-core down
[19:00:29] [INFO] received Windows console close event; shutting log-core down
[01:36:52] [INFO] received Windows console close event; shutting log-core down
[01:59:03] [INFO] received Windows console close event; shutting log-core down
[02:04:41] [INFO] received Windows console close event; shutting log-core down
[02:06:44] [INFO] received Windows console close event; shutting log-core down
[02:07:08] [INFO] received Windows console close event; shutting log-core down
[02:07:34] [INFO] received Windows console close event; shutting log-core down
[02:07:48] [INFO] received Windows console close event; shutting log-core down
[02:08:37] [INFO] received Windows console close event; shutting log-core down
[02:11:41] [INFO] received Windows console close event; shutting log-core down
[02:19:17] [INFO] received Windows console close event; shutting log-core down
[02:49:58] [INFO] received Windows console close event; shutting log-core down
[02:53:57] [INFO] received Windows console close event; shutting log-core down
[03:15:16] [INFO] received Windows console close event; shutting log-core down
[03:20:17] [INFO] received Windows console close event; shutting log-core down
[03:29:51] [INFO] received Windows console close event; shutting log-core down
[03:45:26] [INFO] received Windows console close event; shutting log-core down
[04:03:49] [INFO] received Windows console close event; shutting log-core down
[04:04:22] [INFO] received Windows console close event; shutting log-core down
[04:05:31] [INFO] received Windows console close event; shutting log-core down
[04:09:35] [INFO] received Windows console close event; shutting log-core down
[04:13:10] [INFO] received Windows console close event; shutting log-core down
[04:14:17] [INFO] received Windows console close event; shutting log-core down
[04:15:09] [INFO] received Windows console close event; shutting log-core down
[01:09:48] [INFO] received Windows console close event; shutting log-core down
[02:00:11] [INFO] received Windows console close event; shutting log-core down
[02:05:26] [INFO] received Windows console close event; shutting log-core down
[02:07:59] [INFO] received Windows console close event; shutting log-core down
[02:24:24] [INFO] received Windows console close event; shutting log-core down
[02:26:16] [INFO] received Windows console close event; shutting log-core down
[02:27:52] [INFO] received Windows console close event; shutting log-core down
[02:30:05] [INFO] received Windows console close event; shutting log-core down
[04:19:22] [INFO] received Windows console close event; shutting log-core down
[04:24:07] [INFO] received Windows console close event; shutting log-core down
[04:28:34] [INFO] received Windows console close event; shutting log-core down
[04:35:10] [INFO] received Windows console close event; shutting log-core down
[04:41:44] [INFO] received Windows console close event; shutting log-core down
[01:29:42] [INFO] received Windows console close event; shutting log-core down
[01:34:19] [INFO] received Windows console close event; shutting log-core down
[03:40:13] [INFO] received Windows console close event; shutting log-core down
[04:11:43] [INFO] received Windows console close event; shutting log-core down
[16:09:31] [INFO] received Windows console close event; shutting log-core down
[16:09:32] [INFO] received Windows console close event; shutting log-core down
[16:11:44] [INFO] received Windows console close event; shutting log-core down
[16:16:01] [INFO] received Windows console close event; shutting log-core down
[17:17:35] [INFO] received Windows console close event; shutting log-core down
[17:59:32] [INFO] received Windows console close event; shutting log-core down
[18:02:39] [INFO] received Windows console close event; shutting log-core down
[21:05:00] [INFO] received Windows console close event; shutting log-core down
[21:07:11] [INFO] received Windows console close event; shutting log-core down
[21:19:54] [INFO] received Windows console close event; shutting log-core down
[21:21:29] [INFO] received Windows console close event; shutting log-core down
[22:10:42] [INFO] received Windows console close event; shutting log-core down
[22:20:23] [INFO] received Windows console close event; shutting log-core down
